-20.849998117211328,-85.55912063558132,13.779797026407422,69.92209399461602,-34.57858103806447,-60.00629154928136,-68.54404431298269,-98.27343566519762,27.22414785028598,-36.48919904836268
33.02038251827719,39.86908823694242,13.596770223344379,26.152500384400156,-78.13372215466947,-34.52494701515718,-87.8237767088093,-61.691327841774196,11.23458960873458,1.1790283962323826
40.83480432797913,90.23964124241283,26.86124367394271,-25.73516249222799,-6.515773334026292,-44.71807675008242,-92.59928571294846,-70.96785657585639,35.834450985532214,46.80042911356954
44.44581712788525,-89.06168450676186,-71.76208845130974,-32.30457875583349,-91.55192748089077,-49.27894764951802,-58.45402120963837,3.2476370307107167,51.50658151999159,-59.993051096334376
48.81625888271178,50.863787159713276,44.61161605931587,-15.903553029840712,-10.834179498750728,-46.89595149198815,-84.63153446194694,-85.51135757288641,31.581687798409106,15.566912083656817
55.441497006749636,31.571220247467306,90.281085314733,79.92613322677862,-26.458719486490793,-42.3687740991878,-99.06187171149051,-27.779596854554725,16.690943198805638,-56.488739312895305
98.03130675624297,72.51108398948388,6.252396792288732,48.69279315250365,-32.579252834221855,-65.6894869544592,-83.26876958506463,-16.91846812675866,34.875830352274235,17.326297986226983
50.43357216147699,61.31371538440287,90.44535007289178,96.02032143150399,-85.26067922817298,-85.23579684478548,-63.373801504639694,-90.0356687056659,70.01764586445174,11.803821791580305
85.26469070814161,45.09946207513818,63.798540803937186,83.44531879915274,-44.4959220923805,-18.43593713322346,-19.861951973527283,-97.99730920945987,32.752166961255966,-95.23736421720238
76.95749346525585,10.322979931920443,-52.38712339467939,-55.68171817505501,-97.91194164360398,-80.18765052899127,-91.42622982108963,-93.06526256974986,92.99881063375003,-22.700970997190225
94.5910639703374,16.098848428155122,-53.88033762234482,-82.65014430235084,-49.87895114276829,-81.36662826466947,-82.48198063478306,3.007284804693505,82.89172191180796,-16.54858283436466
-40.82572678405249,65.32941472046798,58.99864372685511,70.50657255213835,-42.84053921752184,-87.58393163816075,-55.78604109028232,-84.51078211581681,41.283142256531846,-38.98200403132192
30.807295002708493,-51.70841783133568,63.62133315867438,50.58889690611441,-55.77533487753327,-20.393435470859927,-37.551834640560855,-85.33314633234086,53.938315642516535,62.31863092342392
-58.234540509910005,94.25236774909241,-72.12814793233223,-80.51968211179917,-71.12629552083675,-21.185506294205997,-99.17620202562517,-55.737567781592226,67.78723582402608,92.99138233012515
-30.477384381790543,35.47576253102085,17.022268773655455,91.248404619535,-92.98968107966802,-29.209425157990175,-39.19872196336419,-69.57462320862518,54.31545478252746,5.9020583114567415
-1.9690218937977306,-60.328775366413865,74.48407586274305,74.66209957215568,-93.94796651982605,-57.23262277825626,-58.9666009416402,4.943515759495558,59.30169728493635,-73.49037560862357
35.20828444851895,-17.957188447340457,65.81838761302186,45.01475387148554,-80.68852365394031,-65.92893614362445,-19.341930643741662,-55.33200872095345,12.035013112941598,70.97849492550682
-98.27583314864778,29.407067536649436,-80.66108474492997,-83.03833375363237,-65.64330062014615,-75.6352121888888,-3.6176991959961526,-40.617925257031935,22.515590236082204,-89.47095985430997
82.82507472930784,96.16979571603005,68.09669021061305,-16.896926482887984,-82.41386213861537,-30.164809582707292,-34.60617998857755,-40.99593743424483,68.61972312618668,37.369284759805154
7.002576836407556,1.3431497995257757,-52.196844492217934,33.32370400569738,-4.12084726501827,-3.667967220855928,-27.813134606738217,5.050995362123146,75.12775981229711,-56.36012621143742
-94.3367072734214,-49.156902352572914,40.0621080995232,-92.78499880958319,-61.66586010317403,-63.678702667846196,-16.55118538923675,-72.1501549632271,57.277606230367915,46.088991580178615
